baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,unique_ID,NCBI.ID,Description,unique_to_sorghum,diffexpressed
36.94391768,1.409016346,0.364864988,3.861747203,0.000112579,0.003838321,"XM_002449983.2~Sobic.005G222900.1~putative disease resistance RPP13-like protein 3 (LOC8076338), transcript variant X1, mRNA",XM_002449983.2,"putative disease resistance RPP13-like protein 3 (LOC8076338), transcript variant X1, mRNA",1,UP
24.8062653,1.255509336,0.410473104,3.058688435,0.002223082,0.045069667,"XM_021457713.1~Sobic.003G097900.1~putative E3 ubiquitin-protein ligase SINA-like 6 (LOC8070446), mRNA",XM_021457713.1,"putative E3 ubiquitin-protein ligase SINA-like 6 (LOC8070446), mRNA",1,UP
45.9916721,2.255494465,0.422286599,5.341146205,9.24E-08,8.33E-06,"XM_021459359.1~Sobic.004G128900.1~putative elongation factor TypA-like SVR3, chloroplastic (LOC8081627), transcript variant X1, mRNA",XM_021459359.1,"putative elongation factor TypA-like SVR3, chloroplastic (LOC8081627), transcript variant X1, mRNA",1,UP
22.34227444,3.837545273,0.802946484,4.779328821,1.76E-06,0.000112321,"XM_021450844.1~Sobic.001G233400.1~putative transporter arsB (LOC8071382), transcript variant X1, mRNA",XM_021450844.1,"putative transporter arsB (LOC8071382), transcript variant X1, mRNA",1,UP
13.70911831,3.059964769,0.682400418,4.48411913,7.32E-06,0.000378715,"XM_021458603.1~Sobic.004G217500.1~receptor kinase-like protein Xa21 (LOC110434481), mRNA",XM_021458603.1,"receptor kinase-like protein Xa21 (LOC110434481), mRNA",1,UP
181.9241101,2.579026101,0.307827295,8.378159252,5.38E-17,1.79E-14,"XM_002452402.2~Sobic.004G214900.1~receptor kinase-like protein Xa21 (LOC8072464), mRNA",XM_002452402.2,"receptor kinase-like protein Xa21 (LOC8072464), mRNA",1,UP
53.23718119,4.189883841,0.541787478,7.733445325,1.05E-14,2.59E-12,"XM_021459121.1~Sobic.004G112100.1~RHOMBOID-like protein 9, chloroplastic (LOC8078338), transcript variant X1, mRNA",XM_021459121.1,"RHOMBOID-like protein 9, chloroplastic (LOC8078338), transcript variant X1, mRNA",1,UP
9.17170845,6.67424669,1.462588107,4.563312566,5.04E-06,0.000271447,"XM_002462696.2~Sobic.002G278700.1~ribonuclease 3 (LOC8063317), mRNA",XM_002462696.2,"ribonuclease 3 (LOC8063317), mRNA",1,UP
211.1140615,1.315777044,0.322143645,4.084442036,4.42E-05,0.001738417,"XM_002464404.2~Sobic.001G210300.1~ripening-related protein 3 (LOC8067372), mRNA",XM_002464404.2,"ripening-related protein 3 (LOC8067372), mRNA",1,UP
152.9483883,0.683165542,0.223239484,3.060236162,0.002211625,0.044892207,"XM_002463423.2~Sobic.001G003100.1~ruBisCO large subunit-binding protein subunit alpha (LOC8059238), mRNA",XM_002463423.2,"ruBisCO large subunit-binding protein subunit alpha (LOC8059238), mRNA",1,UP
21.26841563,2.650900622,0.677229721,3.914330014,9.07E-05,0.003182337,"XM_002440842.2~Sobic.009G098100.1~ruBisCO large subunit-binding protein subunit alpha, chloroplastic (LOC8061304), mRNA",XM_002440842.2,"ruBisCO large subunit-binding protein subunit alpha, chloroplastic (LOC8061304), mRNA",1,UP
33.44057049,1.560928921,0.428857991,3.639733787,0.00027292,0.008150296,"XM_002455264.2~Sobic.003G096900.1~rust resistance kinase Lr10 (LOC8070444), mRNA",XM_002455264.2,"rust resistance kinase Lr10 (LOC8070444), mRNA",1,UP
78.95113166,0.90410555,0.266239573,3.39583459,0.000684197,0.0174507,"XM_002459881.2~Sobic.002G148100.1~SEC14 cytosolic factor (LOC8062008), transcript variant X4, mRNA",XM_002459881.2,"SEC14 cytosolic factor (LOC8062008), transcript variant X4, mRNA",1,UP
116.3532995,1.195225656,0.304350643,3.927133658,8.60E-05,0.00304339,"XM_002466394.2~Sobic.001G086800.1~senescence-specific cysteine protease SAG39 (LOC8086230), mRNA",XM_002466394.2,"senescence-specific cysteine protease SAG39 (LOC8086230), mRNA",1,UP
207.0155767,1.295410397,0.326921417,3.962451926,7.42E-05,0.002701207,"XM_002459268.2~Sobic.002G024400.1~serine carboxypeptidase 2 (LOC8059920), mRNA",XM_002459268.2,"serine carboxypeptidase 2 (LOC8059920), mRNA",1,UP
9.96724645,2.531207774,0.78544486,3.222642229,0.001270141,0.028771377,"XM_002440600.2~Sobic.009G053600.1~serine carboxypeptidase-like 33 (LOC8080910), mRNA",XM_002440600.2,"serine carboxypeptidase-like 33 (LOC8080910), mRNA",1,UP
41.96797602,1.976782517,0.479862326,4.119478467,3.80E-05,0.001537818,"XM_002452862.2~Sobic.004G317500.3~S-norcoclaurine synthase (LOC8081939), mRNA",XM_002452862.2,"S-norcoclaurine synthase (LOC8081939), mRNA",1,UP
60.91904501,1.481768331,0.459661154,3.22361008,0.001265856,0.028747381,"XM_021462791.1~Sobic.006G221000.1~starch synthase 3, chloroplastic/amyloplastic (LOC8066807), mRNA",XM_021462791.1,"starch synthase 3, chloroplastic/amyloplastic (LOC8066807), mRNA",1,UP
34.09829165,1.526576439,0.37300979,4.092590811,4.27E-05,0.001694482,"XM_021451467.1~Sobic.001G371900.2~superoxide dismutase [Cu-Zn] 4A (LOC110431820), transcript variant X2, mRNA",XM_021451467.1,"superoxide dismutase [Cu-Zn] 4A (LOC110431820), transcript variant X2, mRNA",1,UP
99.8947128,3.842178005,0.452544738,8.4901617,2.06E-17,6.99E-15,"XM_002441800.2~Sobic.008G038300.1~tetrapyrrole-binding protein, chloroplastic (LOC8074897), mRNA",XM_002441800.2,"tetrapyrrole-binding protein, chloroplastic (LOC8074897), mRNA",1,UP
590.6425894,6.792856345,1.450295321,4.68377457,2.82E-06,0.000168214,"XM_002443577.2~Sobic.008G183300.1~thaumatin-like protein (LOC8071512), mRNA",XM_002443577.2,"thaumatin-like protein (LOC8071512), mRNA",1,UP
9.990821696,3.497247241,0.940726399,3.717602954,0.000201122,0.006300812,"XM_002455165.2~Sobic.003G074700.1~thylakoid lumenal 15 kDa protein 1, chloroplastic (LOC8073314), mRNA",XM_002455165.2,"thylakoid lumenal 15 kDa protein 1, chloroplastic (LOC8073314), mRNA",1,UP
67.54386747,2.134659871,0.29266828,7.293786241,3.01E-13,6.35E-11,"XM_002445874.2~Sobic.007G213100.2~tonoplast dicarboxylate transporter (LOC8055193), mRNA",XM_002445874.2,"tonoplast dicarboxylate transporter (LOC8055193), mRNA",1,UP
51.38934502,1.36727313,0.351672489,3.887916098,0.000101109,0.003490242,"XM_002440712.2~Sobic.009G072200.1~transcription factor MYBS3 (LOC8065907), mRNA",XM_002440712.2,"transcription factor MYBS3 (LOC8065907), mRNA",1,UP
26.12253543,2.182294621,0.571126501,3.821035474,0.000132893,0.004413095,"XM_002466305.2~Sobic.001G068301.1~transcription factor PIF5 (LOC8084151), transcript variant X5, mRNA",XM_002466305.2,"transcription factor PIF5 (LOC8084151), transcript variant X5, mRNA",1,UP
7.813844564,6.443019479,1.352442334,4.763988315,1.90E-06,0.000119375,"XM_002464897.2~Sobic.001G300201.3~transcription factor UNE10 (LOC8058087), transcript variant X4, mRNA",XM_002464897.2,"transcription factor UNE10 (LOC8058087), transcript variant X4, mRNA",1,UP
31.91881347,1.466692007,0.400997631,3.657607659,0.00025458,0.007741853,"XM_002461124.2~Sobic.002G408300.1~tubby-like F-box protein 11 (LOC8074409), mRNA",XM_002461124.2,"tubby-like F-box protein 11 (LOC8074409), mRNA",1,UP
41.56701114,1.129941658,0.341544305,3.308331139,0.000938538,0.022650406,"XM_021449396.1~Sobic.010G030300.1~U-box domain-containing protein 35 (LOC8070711), transcript variant X5, mRNA",XM_021449396.1,"U-box domain-containing protein 35 (LOC8070711), transcript variant X5, mRNA",1,UP
35.31939749,2.859411766,0.910952502,3.138925202,0.001695687,0.036528381,"XM_021449341.1~Sobic.010G023500.1~uncharacterized LOC110430986 (LOC110430986), mRNA",XM_021449341.1,"uncharacterized LOC110430986 (LOC110430986), mRNA",1,UP
83.59847443,2.714751366,0.346040222,7.845190222,4.32E-15,1.16E-12,"XM_021449591.1~Sobic.010G176200.2~uncharacterized LOC110431047 (LOC110431047), transcript variant X1, mRNA",XM_021449591.1,"uncharacterized LOC110431047 (LOC110431047), transcript variant X1, mRNA",1,UP
11.03631065,5.957957601,1.369758492,4.34964093,1.36E-05,0.000643219,"XM_021455368.1~Sobic.003G199800.6~uncharacterized LOC110433388 (LOC110433388), transcript variant X2, mRNA",XM_021455368.1,"uncharacterized LOC110433388 (LOC110433388), transcript variant X2, mRNA",1,UP
21.3659942,1.951479566,0.496140295,3.933322056,8.38E-05,0.002991572,"XM_021455941.1~Sobic.003G005000.3~uncharacterized LOC110433558 (LOC110433558), mRNA",XM_021455941.1,"uncharacterized LOC110433558 (LOC110433558), mRNA",1,UP
45.69310638,1.647309411,0.318844686,5.1664948,2.39E-07,1.98E-05,"XM_021456963.1~Sobic.003G253300.1~uncharacterized LOC110433906 (LOC110433906), mRNA",XM_021456963.1,"uncharacterized LOC110433906 (LOC110433906), mRNA",1,UP
35.75338342,1.550272017,0.36112361,4.292912383,1.76E-05,0.000800007,"XM_021457908.1~Sobic.003G010066.1~uncharacterized LOC110434144 (LOC110434144), mRNA",XM_021457908.1,"uncharacterized LOC110434144 (LOC110434144), mRNA",1,UP
342.3987491,2.221984048,0.242028207,9.180682164,4.28E-20,1.69E-17,"XM_021458414.1~~uncharacterized LOC110434417 (LOC110434417), mRNA",XM_021458414.1,"uncharacterized LOC110434417 (LOC110434417), mRNA",1,UP
238.4376158,0.967118039,0.219053267,4.414990246,1.01E-05,0.000496226,"XM_021460363.1~Sobic.004G092100.4~uncharacterized LOC110435051 (LOC110435051), mRNA",XM_021460363.1,"uncharacterized LOC110435051 (LOC110435051), mRNA",1,UP
45.57507609,2.301352239,0.478454896,4.80996695,1.51E-06,9.95E-05,"XM_021460821.1~Sobic.005G217900.1~uncharacterized LOC110435350 (LOC110435350), mRNA",XM_021460821.1,"uncharacterized LOC110435350 (LOC110435350), mRNA",1,UP
7.985912517,4.556127064,1.217787021,3.74131682,0.000183059,0.005856464,"XM_021460851.1~Sobic.005G218201.5~uncharacterized LOC110435365 (LOC110435365), transcript variant X8, mRNA",XM_021460851.1,"uncharacterized LOC110435365 (LOC110435365), transcript variant X8, mRNA",1,UP
69.37923694,1.158562957,0.380818118,3.042299991,0.002347778,0.047137247,"XM_021461527.1~Sobic.005G206300.2~uncharacterized LOC110435671 (LOC110435671), transcript variant X1, mRNA",XM_021461527.1,"uncharacterized LOC110435671 (LOC110435671), transcript variant X1, mRNA",1,UP
14.4816885,2.303639294,0.59917563,3.844681222,0.000120709,0.004057199,"XM_002453177.2~Sobic.004G020300.1~uncharacterized LOC8055043 (LOC8055043), mRNA",XM_002453177.2,"uncharacterized LOC8055043 (LOC8055043), mRNA",1,UP
10.29320734,2.593145958,0.786685095,3.296294763,0.000979692,0.023429248,"XM_002460086.2~Sobic.002G183900.1~uncharacterized LOC8056172 (LOC8056172), mRNA",XM_002460086.2,"uncharacterized LOC8056172 (LOC8056172), mRNA",1,UP
11.80522363,2.193955384,0.641941804,3.417685796,0.00063156,0.016410669,"XM_021459808.1~Sobic.004G356400.1~uncharacterized LOC8056255 (LOC8056255), transcript variant X1, mRNA",XM_021459808.1,"uncharacterized LOC8056255 (LOC8056255), transcript variant X1, mRNA",1,UP
37.96747618,2.552641127,0.44594285,5.724144089,1.04E-08,1.13E-06,"XM_002452986.2~Sobic.004G343300.1~uncharacterized LOC8056437 (LOC8056437), mRNA",XM_002452986.2,"uncharacterized LOC8056437 (LOC8056437), mRNA",1,UP
36.72786524,3.286200033,0.580725291,5.658785805,1.52E-08,1.61E-06,"XM_002468184.2~Sobic.001G448400.1~uncharacterized LOC8056857 (LOC8056857), transcript variant X1, mRNA",XM_002468184.2,"uncharacterized LOC8056857 (LOC8056857), transcript variant X1, mRNA",1,UP
37.26495782,1.297454582,0.417990618,3.104028004,0.001909053,0.040225773,"XM_002456513.2~Sobic.003G339900.1~uncharacterized LOC8057723 (LOC8057723), transcript variant X1, mRNA",XM_002456513.2,"uncharacterized LOC8057723 (LOC8057723), transcript variant X1, mRNA",1,UP
14.90008468,3.59579484,0.800127193,4.494029038,6.99E-06,0.000362632,"XM_002456632.2~Sobic.003G365200.1~uncharacterized LOC8058953 (LOC8058953), mRNA",XM_002456632.2,"uncharacterized LOC8058953 (LOC8058953), mRNA",1,UP
18.7493044,2.980119144,0.674551099,4.417929417,9.97E-06,0.000492442,"XM_002451899.2~Sobic.004G124400.1~uncharacterized LOC8059104 (LOC8059104), mRNA",XM_002451899.2,"uncharacterized LOC8059104 (LOC8059104), mRNA",1,UP
10.0009045,4.284218546,1.025274333,4.17860704,2.93E-05,0.001226688,"XM_002458345.2~Sobic.003G275200.2~uncharacterized LOC8059175 (LOC8059175), transcript variant X1, mRNA",XM_002458345.2,"uncharacterized LOC8059175 (LOC8059175), transcript variant X1, mRNA",1,UP
47.38214891,1.115739053,0.300908397,3.707902681,0.000208983,0.006485893,"XM_002460163.2~Sobic.002G200900.1~uncharacterized LOC8060246 (LOC8060246), mRNA",XM_002460163.2,"uncharacterized LOC8060246 (LOC8060246), mRNA",1,UP
115.4831222,5.262169725,0.427646398,12.30495509,8.52E-35,1.57E-31,"XM_002460206.2~Sobic.002G211000.1~uncharacterized LOC8060298 (LOC8060298), mRNA",XM_002460206.2,"uncharacterized LOC8060298 (LOC8060298), mRNA",1,UP
16.39629927,3.184972151,0.661966597,4.811378951,1.50E-06,9.92E-05,"XM_002465041.2~Sobic.001G329400.1~uncharacterized LOC8063217 (LOC8063217), mRNA",XM_002465041.2,"uncharacterized LOC8063217 (LOC8063217), mRNA",1,UP
110.9893857,1.679468411,0.474605512,3.538661834,0.000402161,0.011147706,"XM_002450813.2~Sobic.005G134100.1~uncharacterized LOC8064801 (LOC8064801), mRNA",XM_002450813.2,"uncharacterized LOC8064801 (LOC8064801), mRNA",1,UP
43.48126656,2.972690693,0.58556296,5.07663718,3.84E-07,2.99E-05,"XM_002440314.2~Sobic.009G252100.2~uncharacterized LOC8065307 (LOC8065307), mRNA",XM_002440314.2,"uncharacterized LOC8065307 (LOC8065307), mRNA",1,UP
177.8309767,1.124464337,0.23250737,4.836252447,1.32E-06,8.82E-05,"XM_002437241.2~Sobic.010G192800.1~uncharacterized LOC8067653 (LOC8067653), mRNA",XM_002437241.2,"uncharacterized LOC8067653 (LOC8067653), mRNA",1,UP
56.71910902,2.547755432,0.473765015,5.377677434,7.55E-08,6.88E-06,"XM_002440485.2~Sobic.009G030900.1~uncharacterized LOC8068178 (LOC8068178), mRNA",XM_002440485.2,"uncharacterized LOC8068178 (LOC8068178), mRNA",1,UP
31.89480456,2.412402344,0.525558868,4.590165807,4.43E-06,0.000243504,"XM_021465393.1~Sobic.007G052400.2~uncharacterized LOC8069644 (LOC8069644), transcript variant X1, mRNA",XM_021465393.1,"uncharacterized LOC8069644 (LOC8069644), transcript variant X1, mRNA",1,UP
8.789337318,3.000214778,0.859322774,3.491371194,0.000480548,0.012911037,"XM_002451428.2~Sobic.004G028300.1~uncharacterized LOC8069918 (LOC8069918), mRNA",XM_002451428.2,"uncharacterized LOC8069918 (LOC8069918), mRNA",1,UP
13.80111637,1.790092631,0.582214838,3.074625575,0.00210767,0.043472979,"XM_002455243.2~Sobic.003G094100.1~uncharacterized LOC8070432 (LOC8070432), mRNA",XM_002455243.2,"uncharacterized LOC8070432 (LOC8070432), mRNA",1,UP
53.77563855,5.160190585,0.66289437,7.784333102,7.01E-15,1.82E-12,"XM_002442684.2~Sobic.008G021300.1~uncharacterized LOC8071450 (LOC8071450), mRNA",XM_002442684.2,"uncharacterized LOC8071450 (LOC8071450), mRNA",1,UP
39.27430271,3.628724713,0.588023982,6.171048837,6.78E-10,8.94E-08,"XM_002450665.2~Sobic.005G111200.1~uncharacterized LOC8071849 (LOC8071849), mRNA",XM_002450665.2,"uncharacterized LOC8071849 (LOC8071849), mRNA",1,UP
18.66512064,1.77241605,0.551361443,3.214617333,0.001306185,0.029467254,"XM_002461114.2~Sobic.002G405100.2~uncharacterized LOC8072259 (LOC8072259), transcript variant X1, mRNA",XM_002461114.2,"uncharacterized LOC8072259 (LOC8072259), transcript variant X1, mRNA",1,UP
55.69096944,1.316513598,0.290119735,4.537828486,5.68E-06,0.000302472,"XM_002440646.2~Sobic.009G062400.1~uncharacterized LOC8072705 (LOC8072705), mRNA",XM_002440646.2,"uncharacterized LOC8072705 (LOC8072705), mRNA",1,UP
23.03616798,1.658963414,0.487835474,3.400661701,0.00067223,0.017200708,"XM_021449250.1~Sobic.010G122200.6~uncharacterized LOC8072803 (LOC8072803), transcript variant X1, mRNA",XM_021449250.1,"uncharacterized LOC8072803 (LOC8072803), transcript variant X1, mRNA",1,UP
41.44044831,1.960666026,0.396930651,4.939568209,7.83E-07,5.51E-05,"XM_002451793.2~Sobic.004G103300.1~uncharacterized LOC8073821 (LOC8073821), mRNA",XM_002451793.2,"uncharacterized LOC8073821 (LOC8073821), mRNA",1,UP
28.82304419,4.833931967,0.681357017,7.094565469,1.30E-12,2.56E-10,"XM_002459118.2~Sobic.003G440300.1~uncharacterized LOC8074122 (LOC8074122), transcript variant X1, mRNA",XM_002459118.2,"uncharacterized LOC8074122 (LOC8074122), transcript variant X1, mRNA",1,UP
93.0851456,1.640543466,0.312516862,5.249455838,1.53E-07,1.31E-05,"XM_021463869.1~Sobic.006G147300.1~uncharacterized LOC8075930 (LOC8075930), mRNA",XM_021463869.1,"uncharacterized LOC8075930 (LOC8075930), mRNA",1,UP
60.52154024,0.879500619,0.267352153,3.289670978,0.001003046,0.023872246,"XM_002453293.2~Sobic.004G047700.1~uncharacterized LOC8076087 (LOC8076087), mRNA",XM_002453293.2,"uncharacterized LOC8076087 (LOC8076087), mRNA",1,UP
16.29323763,1.668230648,0.53880467,3.096169616,0.001960382,0.041031525,"XM_021456167.1~Sobic.003G398800.1~uncharacterized LOC8078717 (LOC8078717), transcript variant X2, mRNA",XM_021456167.1,"uncharacterized LOC8078717 (LOC8078717), transcript variant X2, mRNA",1,UP
29.31728286,2.268392915,0.446406314,5.081453478,3.75E-07,2.95E-05,"XM_002468255.2~Sobic.001G460900.2~uncharacterized LOC8081846 (LOC8081846), mRNA",XM_002468255.2,"uncharacterized LOC8081846 (LOC8081846), mRNA",1,UP
13.6719664,2.58755782,0.738713525,3.502789285,0.000460414,0.012503549,"XM_002452865.2~Sobic.004G317900.1~uncharacterized LOC8082674 (LOC8082674), mRNA",XM_002452865.2,"uncharacterized LOC8082674 (LOC8082674), mRNA",1,UP
14.01466597,2.486177295,0.665515934,3.735714155,0.000187183,0.005964496,"XM_002449488.2~Sobic.005G122300.1~uncharacterized LOC8083102 (LOC8083102), mRNA",XM_002449488.2,"uncharacterized LOC8083102 (LOC8083102), mRNA",1,UP
13.34366111,3.664954606,0.854900914,4.286993435,1.81E-05,0.000812733,"XM_002466351.2~Sobic.001G078000.1~uncharacterized LOC8083970 (LOC8083970), transcript variant X1, mRNA",XM_002466351.2,"uncharacterized LOC8083970 (LOC8083970), transcript variant X1, mRNA",1,UP
96.12117705,1.525226826,0.275029067,5.545693197,2.93E-08,2.83E-06,"XM_002462949.2~Sobic.002G333700.1~uncharacterized LOC8084108 (LOC8084108), mRNA",XM_002462949.2,"uncharacterized LOC8084108 (LOC8084108), mRNA",1,UP
12.4646502,2.157030462,0.704105496,3.063504652,0.002187608,0.044677791,"XM_021452286.1~Sobic.002G018300.3~uncharacterized LOC8084289 (LOC8084289), transcript variant X1, mRNA",XM_021452286.1,"uncharacterized LOC8084289 (LOC8084289), transcript variant X1, mRNA",1,UP
15.2171759,3.063882732,0.678813686,4.513584206,6.37E-06,0.000335987,"XM_021461431.1~Sobic.005G028800.1~uncharacterized LOC8085629 (LOC8085629), mRNA",XM_021461431.1,"uncharacterized LOC8085629 (LOC8085629), mRNA",1,UP
23.21428723,1.850288634,0.493333257,3.750585645,0.000176422,0.005687983,"XM_002445431.2~Sobic.007G124500.1~uncharacterized methyltransferase At1g78140, chloroplastic (LOC8070071), transcript variant X1, mRNA",XM_002445431.2,"uncharacterized methyltransferase At1g78140, chloroplastic (LOC8070071), transcript variant X1, mRNA",1,UP
25.35689579,1.689390151,0.516147109,3.273078785,0.001063828,0.025126321,"XM_002446344.2~Sobic.006G063900.1~uncharacterized protein At1g32220, chloroplastic (LOC8072065), transcript variant X2, mRNA",XM_002446344.2,"uncharacterized protein At1g32220, chloroplastic (LOC8072065), transcript variant X2, mRNA",1,UP
97.31199658,0.9980749,0.313907839,3.179515693,0.001475214,0.032486008,"XM_002463199.2~Sobic.002G388400.1~uncharacterized protein C24B11.05 (LOC8063526), mRNA",XM_002463199.2,"uncharacterized protein C24B11.05 (LOC8063526), mRNA",1,UP
76.72492243,1.51909141,0.283871168,5.351340969,8.73E-08,7.92E-06,"XM_021457094.1~Sobic.001G120100.1~uncharacterized protein C594.04c-like (LOC110433930), mRNA",XM_021457094.1,"uncharacterized protein C594.04c-like (LOC110433930), mRNA",1,UP
39.13757544,2.416298402,0.540659011,4.469172533,7.85E-06,0.000402405,"XM_002454734.2~Sobic.004G344600.1~uncharacterized protein sll0005 (LOC8056443), mRNA",XM_002454734.2,"uncharacterized protein sll0005 (LOC8056443), mRNA",1,UP
50.96323334,1.22089127,0.293281676,4.162862421,3.14E-05,0.001298097,"XM_002461546.2~Sobic.002G060800.1~uncharacterized protein ycf45 (LOC8075042), mRNA",XM_002461546.2,"uncharacterized protein ycf45 (LOC8075042), mRNA",1,UP
